"ID","A1B1","A1B2","A1B3","A2B1","A2B2","A2B3","A3B1","A3B2","A3B3","A3B4","A3B5","A3B6","A4B1","A4B2","A5B1","A5B2","A5B3","A6B1","A6B2","A7B1","A7B2","A7B3","A7B4","A8B1","A8B2","A8B3","A8B4","NONE"
189,-1.6037120405581,2.00348547642794,-0.399773435869846,-0.320164036948307,0.353079505422487,-0.0329154684741794,-0.321032262135101,0.613229215803472,0.306933305739293,-1.03969266331147,1.20169385046063,-0.761131446556828,0.213296336087165,-0.213296336087165,-1.71113364584562,1.28715435613341,0.423979289712211,0.737300503335863,-0.737300503335863,-0.599135268681347,-0.714379445801772,1.05427702723229,0.259237687250828,0.837507033084039,0.735853902656956,0.607987343515277,-2.18134827925627,3.33222931319066
127,-2.71919949032355,1.00395442558585,1.7152450647377,0.0284324750678688,-0.819910393636715,0.791477918568846,-0.439475243133845,0.541674343483975,0.324804722368872,-0.235333930410237,1.4681686626536,-1.65983855496237,0.0611941126160967,-0.0611941126160967,-2.57624163434685,0.0190157220121121,2.55722591233473,-0.376449907420942,0.376449907420942,-0.74079919638686,0.319669099632598,0.0326166480834008,0.388513448670861,0.298079715848843,1.68306196934838,1.10531412460381,-3.08645580980104,3.71358444014876
45,-2.6260378735035,0.373838696382574,2.25219917712092,0.565718106293197,-0.744560315994586,0.17884220970139,-1.30662222238343,-0.203879444544827,0.594215823966281,-0.886233851120884,2.25250575697523,-0.449986062892363,-0.99007594205028,0.99007594205028,0.0341280503642288,0.623863770881664,-0.657991821245893,0.237227719885066,-0.237227719885066,-0.993086685696725,0.22428262273402,-0.0313053707588998,0.800109433721605,-0.709446554511861,-0.32415397188324,1.41831497446621,-0.384714448071107,-0.987432708748555
98,-0.97841958433778,1.71146338585385,-0.733043801516073,-0.382643223692445,-0.860219540113386,1.24286276380583,-0.978368393434717,1.75483526150979,1.3413476089083,-0.763720819782227,0.496423610162937,-1.85051726736409,-0.2400034070399,0.2400034070399,0.235565024708649,-0.559598536438457,0.324033511729809,0.727285332230834,-0.727285332230834,-1.6200413813153,0.761777255459715,0.636401762250799,0.221862363604786,3.61408023672446,0.696391239516756,-0.706529985710943,-3.60394149053027,3.9895243049778
46,-2.24650726526496,2.49648409348632,-0.249976828221358,0.760251708086884,-0.561840084631531,-0.198411623455353,0.760937707510753,1.0094178709206,2.16193182392907,-1.32260061180735,-0.391095862293467,-2.21859092825961,-0.0374366892962497,0.0374366892962497,-1.81709619985024,1.0099575544178,0.807138645432442,0.944925284830856,-0.944925284830856,-1.28415523552785,0.571939788469667,0.145155977748516,0.567059469309664,4.71172670757094,1.55798306004094,-1.16526103030372,-5.10444873730817,3.90178920260491
236,-1.45649189088605,0.336075259691729,1.12041663119432,-1.8491145630827,0.574144087166918,1.27497047591578,-0.436667513146247,-0.428903807218701,0.171966363003086,-0.9520285651256,2.13102227797235,-0.485388755484886,-0.609794104741983,0.609794104741983,-0.0652930702726114,0.526275267048264,-0.460982196775653,0.546145567624082,-0.546145567624082,0.501745933609569,-0.0377871160264405,-0.398769554981684,-0.0651892626014451,2.22278081824694,0.496584606042352,-1.1091003475828,-1.61026507670649,-1.2134506395496
266,-2.05690530281338,2.14583980584269,-0.0889345030293085,0.242344043342876,-0.55194918782709,0.309605144484214,0.619526446186081,1.06293670045295,0.8126636589742,-0.470608465279981,-0.201145918641646,-1.8233724216916,-0.249507288744773,0.249507288744773,-2.68918025508407,0.726412704985502,1.96276755009857,0.996483889007209,-0.996483889007209,-0.909165571114842,0.119857105240683,-0.354196694181664,1.14350516005582,2.29430988862192,2.11763793486096,-0.506513472756162,-3.90543435072672,4.89178107251256
5,-2.78672152236062,1.55147217147213,1.23524935088849,-0.342103300443601,-1.02549656748444,1.36759986792804,0.121090497381073,-0.0484567660879743,1.40000843275232,-0.305917795698678,-0.0497485019390211,-1.11697586640771,-0.226471504963088,0.226471504963088,0.0296722432929017,-0.255611254477898,0.225939011184996,-0.0396778458914219,0.0396778458914219,-0.96254754792868,-0.0305458310373455,0.248332192609762,0.744761186356263,0.376905230697285,2.24808798586524,0.036997288562644,-2.66199050512517,-0.170434417381695
301,0.320895267737175,0.520821947369378,-0.841717215106554,-2.99490339354096,1.5409510058024,1.45395238773856,-0.407339609867074,0.508473193002823,1.35121602181728,-1.55800580474852,0.667204841754215,-0.561548641958729,-0.631749886636325,0.631749886636325,-0.423704094089614,0.6024397520865,-0.178735657996887,1.07351610506872,-1.07351610506872,-1.50150875263675,-0.347495168355942,1.47931537648919,0.369688544503501,1.77422089842226,0.619045258232437,-0.532274485025322,-1.86099167162938,-0.627268865713177
59,-2.91515488834144,0.194431914007744,2.7207229743337,0.0649724487784184,-0.976861839781599,0.911889391003181,-0.443837066640122,-0.129483183053905,0.678605602842088,-0.437915313716061,1.86223437396527,-1.52960441339727,-0.902256507039695,0.902256507039695,-1.92082501644186,0.252506867484125,1.66831814895773,-0.910871926363023,0.910871926363023,-1.27099153881379,0.539338121819195,0.599689010746664,0.131964406247933,1.17682304539791,1.35708176256736,0.446523374023504,-2.98042818198878,2.91151862938589
52,-2.48033163614269,2.71951207961986,-0.239180443477168,1.89310844309086,-0.989828990461828,-0.903279452629035,0.713418748634201,1.37398787028722,0.866605161002499,-0.362346940020234,-0.799280690297781,-1.7923841496059,-0.116639349626868,0.116639349626868,-0.503233325025609,-0.74059928806901,1.24383261309462,0.0621937192827433,-0.0621937192827433,-1.13206555618101,-0.133504497009801,0.610766145887216,0.65480390730359,2.5842116805504,1.5291993850469,-0.653132957814063,-3.46027810778325,2.40761805726323
102,-2.17894886422153,2.80294836467642,-0.623999500454893,-1.02850203665331,-0.434418687672067,1.46292072432538,-0.898200138600957,0.519938148340628,0.376408981318892,-0.739019385313487,0.988468832030806,-0.247596437775881,-0.445707373799361,0.445707373799361,-1.52711556584787,0.864690376864831,0.662425188983042,0.295900341917325,-0.295900341917325,-1.05856696866678,-0.24432160605927,0.169444425291056,1.13344414943499,0.909177655667676,2.51458656868449,-0.356394151658601,-3.06737007269356,-0.121289024997213
203,-2.85426302061805,2.65419851764252,0.200064502975526,-1.15567510345167,-0.754907827699243,1.91058293115091,-2.07945673084773,-0.37201698497495,0.777546274075957,1.59626079219769,0.583832040273316,-0.506165390724287,-0.811835964181607,0.811835964181607,-1.54213575855374,0.257472958848126,1.28466279970561,-0.0981669710691505,0.0981669710691505,-0.522785616555278,-0.29103474059608,0.181237544437148,0.63258281271421,-1.24358302602185,0.129968198860629,-0.343241544536476,1.4568563716977,-2.4106484672531
139,-2.05259182557092,1.71581023481762,0.336781590753305,-1.89908547633744,-0.261398414875442,2.16048389121289,-1.01428818605507,0.770052813563742,1.16348844941758,-1.1985593073817,1.139817541476,-0.860511311020546,-1.53657862612445,1.53657862612445,-2.31733837675958,1.19436268755915,1.12297568920043,0.674497274292018,-0.674497274292018,-1.11941043818291,-0.20465124922487,0.45356431425048,0.870497373157297,1.49080241430607,1.54805463040324,-0.348529429046043,-2.69032761566327,1.59769259302038
